"PRODUCT","ATTR_ID","ATTR_NAME","DESCRIPTION","MATCH_RATE","LOE","CAT","SUBCAT","SUBCAT2","DATA_TYPE","LEN","ENCODE_VAL","VALID_VAL","VALID_VAL_CNT","VAL_BINARY_IND","ATTR_LABEL"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"68 = Frame/Stucco","68 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"69 = Masonry/Stucco","69 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"70 = Aluminum Siding","70 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"71 = Board & Baten","71 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"72 = Frame Siding","72 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"73 = Frame/Shingle Siding","73 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"74 = Wood Frame/Siding","74 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"75 = Brick/Wood","75 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"76 = Brick Frame/Stone","76 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"77 = Frame/Masonry","77 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"78 = Frame/Stone","78 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"79 = Stone/Wood Frame","79 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"80 = Block/Masonry","80 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"81 = Concrete Block/Stucco","81 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"82 = Concrete Block/Masonry","82 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"83 = Concrete/Cinder Block","83 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"84 = Precast Concrete Panel","84 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"85 = Frame/Wood","85 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"86 = Prefab Wood","86 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"87 = Wood Frame","87 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"88 = Frame/Aluminum","88 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"89 = Metal Siding","89 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"90 = Asbestos Frame","90 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"91 = Frame/Masonry/Veneer","91 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"92 = Aluminum Vinyl","92 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8444","Home Exterior (Real Property data only)","Indicates the type of exterior of the residence.",44.78,"Household","Property","Home/Property","Prop - Details - RP","String",2,"93 = Frame/Vinyl","93 ",92,0,"H_HOME_EXTERIOR"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"01 = Wood Shingle","01 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"02 = Shake","02 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"03 = Tile","03 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"04 = Composite","04 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"05 = Roll Composite","05 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"06 = Gravel","06 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"07 = Builtup","07 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"08 = Asphalt","08 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"09 = Slate","09 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"10 = Aluminum","10 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"11 = Metal","11 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"12 = Enamel","12 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"13 = Other","13 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"14 = Asbestos","14 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"15 = Roll Paper","15 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"16 = Bi Metal","16 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"17 = Heavy Composition Shingle","17 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"18 = Light Composition Shingle","18 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"19 = Average Composition Shingle","19 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"20 = Fiberglass","20 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"21 = Galvanized","21 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"22 = Medium Shake","22 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"23 = Bar Tile","23 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"24 = Clay Tile","24 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8445","Home Roof Type (Real Property data only)","Indicates the type of roof of the residence.",29.7,"Household","Property","Home/Property","Prop - Details - RP","String",2,"25 = Synthetic Tile","25 ",25,0,"H_HOME_ROOF_TYPE"
"infoBase","8531","Political Party - Person","Indicates the political party associated with the person for voting purposes.",63.36,"Person","Demographics","Political Affiliation","Political Party - 0 Person","String",1,"V = Voter - No Party","V ",4,0,"P_POLITIC_PARTY"
"infoBase","8531","Political Party - Person","Indicates the political party associated with the person for voting purposes.",63.36,"Person","Demographics","Political Affiliation","Political Party - 0 Person","String",1,"R = Voter - Republican","R ",4,0,"P_POLITIC_PARTY"
"infoBase","8531","Political Party - Person","Indicates the political party associated with the person for voting purposes.",63.36,"Person","Demographics","Political Affiliation","Political Party - 0 Person","String",1,"D = Voter - Democratic","D ",4,0,"P_POLITIC_PARTY"
"infoBase","8531","Political Party - Person","Indicates the political party associated with the person for voting purposes.",63.36,"Person","Demographics","Political Affiliation","Political Party - 0 Person","String",1,"I = Voter - Independent","I ",4,0,"P_POLITIC_PARTY"
"infoBase","8581","Home Property Type Detail (Real Property data only)","Indicates the specific kind of home.",65.17,"Household","Property","Home/Property","Prop - type - RP","String",1,"A = Single Family Dwelling Unit","A ",8,0,"H_HOME_TYPE"
"infoBase","8581","Home Property Type Detail (Real Property data only)","Indicates the specific kind of home.",65.17,"Household","Property","Home/Property","Prop - type - RP","String",1,"B = Condo","B ",8,0,"H_HOME_TYPE"
"infoBase","8581","Home Property Type Detail (Real Property data only)","Indicates the specific kind of home.",65.17,"Household","Property","Home/Property","Prop - type - RP","String",1,"C = Cooperative","C ",8,0,"H_HOME_TYPE"
"infoBase","8581","Home Property Type Detail (Real Property data only)","Indicates the specific kind of home.",65.17,"Household","Property","Home/Property","Prop - type - RP","String",1,"D = 2-4 Unite (Duplex, Triplex, Quad)","D ",8,0,"H_HOME_TYPE"
"infoBase","8581","Home Property Type Detail (Real Property data only)","Indicates the specific kind of home.",65.17,"Household","Property","Home/Property","Prop - type - RP","String",1,"E = Miscellaneous Residence (Combo Store/Flat)","E ",8,0,"H_HOME_TYPE"
"infoBase","8581","Home Property Type Detail (Real Property data only)","Indicates the specific kind of home.",65.17,"Household","Property","Home/Property","Prop - type - RP","String",1,"G = Apartment (5+ Units)","G ",8,0,"H_HOME_TYPE"
"infoBase","8581","Home Property Type Detail (Real Property data only)","Indicates the specific kind of home.",65.17,"Household","Property","Home/Property","Prop - type - RP","String",1,"M = Mobile Home","M ",8,0,"H_HOME_TYPE"
"infoBase","8581","Home Property Type Detail (Real Property data only)","Indicates the specific kind of home.",65.17,"Household","Property","Home/Property","Prop - type - RP","String",1,"T = Timeshare","T ",8,0,"H_HOME_TYPE"
"infoBase","8592","Home Year Built - Actual (Real Property data only)","Indicates the year that home was constructed.",60.27,"Household","Property","Home/Property","Prop - Details - RP","String",4,"CCYY","CCYY",1,0,"H_HOME_BUILD_YR"
"infoBase","8608","Dwelling Type","Indicates if more than one family lives at a particular address. Single-family dwelling units are defined as residential buildings housing one family or household, such as a house. The building does not share an inside wall with any other house or dwelling. It does not touch any other dwelling. Multi-family dwelling units are defined as residential buildings housing more than one household. i.e., Multiple separate housing units for residential inhabitants are contained within one building or several buildings within one complex, such as an apartment building. Condos are coded as multi-family dwelling units.",99.24,"Household","Property","Home/Property","Prop - type","String",1,"M = Multiple Family Dwelling Unit","M ",2,0,"H_DWELLING_TYPE"
"infoBase","8608","Dwelling Type","Indicates if more than one family lives at a particular address. Single-family dwelling units are defined as residential buildings housing one family or household, such as a house. The building does not share an inside wall with any other house or dwelling. It does not touch any other dwelling. Multi-family dwelling units are defined as residential buildings housing more than one household. i.e., Multiple separate housing units for residential inhabitants are contained within one building or several buildings within one complex, such as an apartment building. Condos are coded as multi-family dwelling units.",99.24,"Household","Property","Home/Property","Prop - type","String",1,"S = Single Family Dwelling Unit","S ",2,0,"H_DWELLING_TYPE"
"infoBase","8619","Woman in the Workplace","Indicates that a working woman is present in the household. There is a female in household with an occupation status not equal to Homemaker or retired. The absence of a positive indicator in this field does NOT indicate there is not a working woman in the household, only that the information was not available.",30.58,"Household","Demographics","Occupation","Occupation","String",1,"Y = Working Woman","Y ",1,1,"H_WOMAN_WORKING"
"infoBase","8621_01","Credit Card Indicator - Bank Card","Indicates possession of VISA or Mastercard bankcard(s) in a household.",72.93,"Household","Financial","Buying Activity","y BA - CCard Type","String",1,"1 = True","1 ",1,1,"H_BANK_CARD"
"infoBase","8621_05","Credit Card Indicator - Premium","Indicates possession of premium credit card(s) in a household. Premium credit cards would be Gold or Platinum level.",19.35,"Household","Financial","Buying Activity","y BA - CCard Type","String",1,"1 = True","1 ",1,1,"H_PREMIUM_CARD"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"1 = Professional/Technical","1 ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"2 = Administration/Managerial","2 ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"3 = Sales/Service","3 ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"4 = Clerical/White Collar","4 ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"5 = Craftsman/Blue Collar","5 ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"6 = Student","6 ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"7 = Homemaker","7 ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"8 = Retired","8 ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"9 = Farmer","9 ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"A = Military","A ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"B = Religious","B ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"C = Self Employed","C ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"D = Self Employed - Professional/Technical","D ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"E = Self Employed - Administration/Managerial","E ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"F = Self Employed - Sales/Service","F ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"G = Self Employed - Clerical/White Collar","G ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"H = Self Employed - Craftsman/Blue Collar","H ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"I = Self Employed - Student","I ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"J = Self Employed - Homemaker","J ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"K = Self Employed - Retired","K ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"L = Self Employed - Other","L ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"V = Educator","V ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"W = Financial Professional","W ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"X = Legal Professional","X ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"Y = Medical Professional","Y ",26,0,"P_OCCUPATION"
"infoBase","8637","Occupation - Person","Indicates the occupation of the input individual's name appearing on the customer's file.",47.61,"Person","Demographics","Occupation","Occupation - 0 Person","String",1,"Z = Other","Z ",26,0,"P_OCCUPATION"
"infoBase","8647","Vehicle - Known Owned Number","Indicates the total number of vehicles owned in the household.",43.26,"Household","Vehicles","Vehicle","Vehicle","String",1,"1 = 1 Car","1 ",3,0,"H_VEHICLE_COUNT"
"infoBase","8647","Vehicle - Known Owned Number","Indicates the total number of vehicles owned in the household.",43.26,"Household","Vehicles","Vehicle","Vehicle","String",1,"2 = 2 Cars","2 ",3,0,"H_VEHICLE_COUNT"
"infoBase","8647","Vehicle - Known Owned Number","Indicates the total number of vehicles owned in the household.",43.26,"Household","Vehicles","Vehicle","Vehicle","String",1,"3 = 3 or More Cars","3 ",3,0,"H_VEHICLE_COUNT"
"infoBase","8652","Generations in Household","Indicates the number of family generations in a household.",92.37,"Household","Demographics","Household","People in the HH","String",1,"1 = 1 Generation - 1 Adult","1 ",3,0,"H_GENERATIONS_IN"
"infoBase","8652","Generations in Household","Indicates the number of family generations in a household.",92.37,"Household","Demographics","Household","People in the HH","String",1,"2 = 2 Generations - Adult / Child","2 ",3,0,"H_GENERATIONS_IN"
"infoBase","8652","Generations in Household","Indicates the number of family generations in a household.",92.37,"Household","Demographics","Household","People in the HH","String",1,"3 = 3 Generations - Adult / Child / Parent","3 ",3,0,"H_GENERATIONS_IN"
"infoBase","8707","Home Equity Available - Estimated - Actual (Real Property data only)","Indicates the amount of equity available in the home.",29.47,"Household","Financial","Home/Property","Prop - Equity - RP","String",9,"000000000-000000000 = Equity Less than $1","000000000-000000000 ",19,0,"H_HOME_EQUITY"
"infoBase","8707","Home Equity Available - Estimated - Actual (Real Property data only)","Indicates the amount of equity available in the home.",29.47,"Household","Financial","Home/Property","Prop - Equity - RP","String",9,"000000001-000004999 = $1-$4,999","000000001-000004999 ",19,0,"H_HOME_EQUITY"
"infoBase","8707","Home Equity Available - Estimated - Actual (Real Property data only)","Indicates the amount of equity available in the home.",29.47,"Household","Financial","Home/Property","Prop - Equity - RP","String",9,"000005000-000009999 = $5,000-$9,999","000005000-000009999 ",19,0,"H_HOME_EQUITY"
"infoBase","8707","Home Equity Available - Estimated - Actual (Real Property data only)","Indicates the amount of equity available in the home.",29.47,"Household","Financial","Home/Property","Prop - Equity - RP","String",9,"000010000-000019999 = $10,000-$19,999","000010000-000019999 ",19,0,"H_HOME_EQUITY"
"infoBase","8707","Home Equity Available - Estimated - Actual (Real Property data only)","Indicates the amount of equity available in the home.",29.47,"Household","Financial","Home/Property","Prop - Equity - RP","String",9,"000020000-000029999 = $20,000-$29,999","000020000-000029999 ",19,0,"H_HOME_EQUITY"
"infoBase","8707","Home Equity Available - Estimated - Actual (Real Property data only)","Indicates the amount of equity available in the home.",29.47,"Household","Financial","Home/Property","Prop - Equity - RP","String",9,"000030000-000049999 = $30,000-$49,999","000030000-000049999 ",19,0,"H_HOME_EQUITY"
"infoBase","8707","Home Equity Available - Estimated - Actual (Real Property data only)","Indicates the amount of equity available in the home.",29.47,"Household","Financial","Home/Property","Prop - Equity - RP","String",9,"000050000-000074999 = $50,000-$74,999","000050000-000074999 ",19,0,"H_HOME_EQUITY"
"infoBase","8707","Home Equity Available - Estimated - Actual (Real Property data only)","Indicates the amount of equity available in the home.",29.47,"Household","Financial","Home/Property","Prop - Equity - RP","String",9,"000075000-000099999 = $75,000-$99,999","000075000-000099999 ",19,0,"H_HOME_EQUITY"
"infoBase","8707","Home Equity Available - Estimated - Actual (Real Property data only)","Indicates the amount of equity available in the home.",29.47,"Household","Financial","Home/Property","Prop - Equity - RP","String",9,"000100000-000149999 = $100,000-$149,999","000100000-000149999 ",19,0,"H_HOME_EQUITY"
"infoBase","8707","Home Equity Available - Estimated - Actual (Real Property data only)","Indicates the amount of equity available in the home.",29.47,"Household","Financial","Home/Property","Prop - Equity - RP","String",9,"000150000-000199999 = $150,000-$199,999","000150000-000199999 ",19,0,"H_HOME_EQUITY"
"infoBase","8707","Home Equity Available - Estimated - Actual (Real Property data only)","Indicates the amount of equity available in the home.",29.47,"Household","Financial","Home/Property","Prop - Equity - RP","String",9,"000200000-000249999 = $200,000-$249,999","000200000-000249999 ",19,0,"H_HOME_EQUITY"
"infoBase","8707","Home Equity Available - Estimated - Actual (Real Property data only)","Indicates the amount of equity available in the home.",29.47,"Household","Financial","Home/Property","Prop - Equity - RP","String",9,"000250000-000299999 = $250,000-$299,999","000250000-000299999 ",19,0,"H_HOME_EQUITY"
"infoBase","8707","Home Equity Available - Estimated - Actual (Real Property data only)","Indicates the amount of equity available in the home.",29.47,"Household","Financial","Home/Property","Prop - Equity - RP","String",9,"000300000-000349999 = $300,000-$349,999","000300000-000349999 ",19,0,"H_HOME_EQUITY"
"infoBase","8707","Home Equity Available - Estimated - Actual (Real Property data only)","Indicates the amount of equity available in the home.",29.47,"Household","Financial","Home/Property","Prop - Equity - RP","String",9,"000350000-000399999 = $350,000-$399,999","000350000-000399999 ",19,0,"H_HOME_EQUITY"
"infoBase","8707","Home Equity Available - Estimated - Actual (Real Property data only)","Indicates the amount of equity available in the home.",29.47,"Household","Financial","Home/Property","Prop - Equity - RP","String",9,"000400000-000499999 = $400,000-$499,999","000400000-000499999 ",19,0,"H_HOME_EQUITY"
"infoBase","8707","Home Equity Available - Estimated - Actual (Real Property data only)","Indicates the amount of equity available in the home.",29.47,"Household","Financial","Home/Property","Prop - Equity - RP","String",9,"000500000-000749999 = $500,000-$749,999","000500000-000749999 ",19,0,"H_HOME_EQUITY"
"infoBase","8707","Home Equity Available - Estimated - Actual (Real Property data only)","Indicates the amount of equity available in the home.",29.47,"Household","Financial","Home/Property","Prop - Equity - RP","String",9,"000750000-000999999 = $750,000-$999,999","000750000-000999999 ",19,0,"H_HOME_EQUITY"
"infoBase","8707","Home Equity Available - Estimated - Actual (Real Property data only)","Indicates the amount of equity available in the home.",29.47,"Household","Financial","Home/Property","Prop - Equity - RP","String",9,"001000000-001999999 = $1,000,000 = $1,999,999","001000000-001999999 ",19,0,"H_HOME_EQUITY"
"infoBase","8707","Home Equity Available - Estimated - Actual (Real Property data only)","Indicates the amount of equity available in the home.",29.47,"Household","Financial","Home/Property","Prop - Equity - RP","String",9,"002000000-999999999 = Greater than $1,999,999","002000000-999999999 ",19,0,"H_HOME_EQUITY"
