"ATTR_ID","ATTR_NAME","DESCRIPTION","MATCH_RATE","LOE","CAT","SUBCAT","SUBCAT2","DATA_TYPE","LEN","ENCODE_VAL","VALID_VAL","VALID_VAL_CNT","VAL_BINARY_IND"
"8686","Age in Two-Year Increments - 4th Person in Household","Indicates the age of the person ranked 4th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",2.65,"Household","Demographics","Age","DOB Age - 2yr - 4th","String",2,"62 = Age 62 - 63","62 ",43,0
"8686","Age in Two-Year Increments - 4th Person in Household","Indicates the age of the person ranked 4th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",2.65,"Household","Demographics","Age","DOB Age - 2yr - 4th","String",2,"64 = Age 64 - 65","64 ",43,0
"8686","Age in Two-Year Increments - 4th Person in Household","Indicates the age of the person ranked 4th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",2.65,"Household","Demographics","Age","DOB Age - 2yr - 4th","String",2,"66 = Age 66 - 67","66 ",43,0
"8686","Age in Two-Year Increments - 4th Person in Household","Indicates the age of the person ranked 4th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",2.65,"Household","Demographics","Age","DOB Age - 2yr - 4th","String",2,"68 = Age 68 - 69","68 ",43,0
"8686","Age in Two-Year Increments - 4th Person in Household","Indicates the age of the person ranked 4th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",2.65,"Household","Demographics","Age","DOB Age - 2yr - 4th","String",2,"70 = Age 70 - 71","70 ",43,0
"8686","Age in Two-Year Increments - 4th Person in Household","Indicates the age of the person ranked 4th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",2.65,"Household","Demographics","Age","DOB Age - 2yr - 4th","String",2,"72 = Age 72 - 73","72 ",43,0
"8686","Age in Two-Year Increments - 4th Person in Household","Indicates the age of the person ranked 4th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",2.65,"Household","Demographics","Age","DOB Age - 2yr - 4th","String",2,"74 = Age 74 - 75","74 ",43,0
"8686","Age in Two-Year Increments - 4th Person in Household","Indicates the age of the person ranked 4th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",2.65,"Household","Demographics","Age","DOB Age - 2yr - 4th","String",2,"76 = Age 76 - 77","76 ",43,0
"8686","Age in Two-Year Increments - 4th Person in Household","Indicates the age of the person ranked 4th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",2.65,"Household","Demographics","Age","DOB Age - 2yr - 4th","String",2,"78 = Age 78 - 79","78 ",43,0
"8686","Age in Two-Year Increments - 4th Person in Household","Indicates the age of the person ranked 4th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",2.65,"Household","Demographics","Age","DOB Age - 2yr - 4th","String",2,"80 = Age 80 - 81","80 ",43,0
"8686","Age in Two-Year Increments - 4th Person in Household","Indicates the age of the person ranked 4th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",2.65,"Household","Demographics","Age","DOB Age - 2yr - 4th","String",2,"82 = Age 82 - 83","82 ",43,0
"8686","Age in Two-Year Increments - 4th Person in Household","Indicates the age of the person ranked 4th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",2.65,"Household","Demographics","Age","DOB Age - 2yr - 4th","String",2,"84 = Age 84 - 85","84 ",43,0
"8686","Age in Two-Year Increments - 4th Person in Household","Indicates the age of the person ranked 4th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",2.65,"Household","Demographics","Age","DOB Age - 2yr - 4th","String",2,"86 = Age 86 - 87","86 ",43,0
"8686","Age in Two-Year Increments - 4th Person in Household","Indicates the age of the person ranked 4th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",2.65,"Household","Demographics","Age","DOB Age - 2yr - 4th","String",2,"88 = Age 88 - 89","88 ",43,0
"8686","Age in Two-Year Increments - 4th Person in Household","Indicates the age of the person ranked 4th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",2.65,"Household","Demographics","Age","DOB Age - 2yr - 4th","String",2,"90 = Age 90 - 91","90 ",43,0
"8686","Age in Two-Year Increments - 4th Person in Household","Indicates the age of the person ranked 4th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",2.65,"Household","Demographics","Age","DOB Age - 2yr - 4th","String",2,"92 = Age 92 - 93","92 ",43,0
"8686","Age in Two-Year Increments - 4th Person in Household","Indicates the age of the person ranked 4th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",2.65,"Household","Demographics","Age","DOB Age - 2yr - 4th","String",2,"94 = Age 94 - 95","94 ",43,0
"8686","Age in Two-Year Increments - 4th Person in Household","Indicates the age of the person ranked 4th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",2.65,"Household","Demographics","Age","DOB Age - 2yr - 4th","String",2,"96 = Age 96 - 97","96 ",43,0
"8686","Age in Two-Year Increments - 4th Person in Household","Indicates the age of the person ranked 4th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",2.65,"Household","Demographics","Age","DOB Age - 2yr - 4th","String",2,"98 = Age 98 - 99","98 ",43,0
"8686","Age in Two-Year Increments - 4th Person in Household","Indicates the age of the person ranked 4th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",2.65,"Household","Demographics","Age","DOB Age - 2yr - 4th","String",2,"99 = Age greater than 99","99 ",43,0
"8688","Gender - Person","Indicates the gender of the person.",95.87,"Person","Demographics","Name/Gender","Gender - 0 Person","String",1,"M = Male","M ",2,0
"8688","Gender - Person","Indicates the gender of the person.",95.87,"Person","Demographics","Name/Gender","Gender - 0 Person","String",1,"F = Female","F ",2,0
"8689","Date of Birth - 5th Person in Household (YYYY/MM)","Indicates the year and month of birth associated with the 5th ranked person in the household. The ranking is based on a series of InfoBase ranking rules.
An estimated 3% of matched records will only contain year of birth data.

•   This element contains no DAY of birth, but the length of the element is 8 positions (YYYYMM00).  The day portion of the element will be set to 00.
•  The valid values for the month portion of the field are 01-12.  When the year is present, but the month is unknown, the month portion will be defaulted to 00.
•  When there is no year of birth and no month of birth present, the entire element field is set to blanks.
Although not reflected here, for non-real-time clients this element will be split into separate YYYY|MM|00 fields.",0.6,"Household","Demographics","DOB","DOB YYYYMM - 5th","String",8,"CCYYMM00","CCYYMM00",1,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"17 = Age less than 18","17 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"18 = Age 18 - 19","18 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"20 = Age 20 - 21","20 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"22 = Age 22 - 23","22 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"24 = Age 24 - 25","24 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"26 = Age 26 - 27","26 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"28 = Age 28 - 29","28 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"30 = Age 30 - 31","30 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"32 = Age 32 - 33","32 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"34 = Age 34 - 35","34 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"36 = Age 36 - 37","36 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"38 = Age 38 - 39","38 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"40 = Age 40 - 41","40 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"42 = Age 42 - 43","42 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"44 = Age 44 - 45","44 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"46 = Age 46 - 47","46 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"48 = Age 48 - 49","48 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"50 = Age 50 - 51","50 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"52 = Age 52 - 53","52 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"54 = Age 54 - 55","54 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"56 = Age 56 - 57","56 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"58 = Age 58 - 59","58 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"60 = Age 60 - 61","60 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"62 = Age 62 - 63","62 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"64 = Age 64 - 65","64 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"66 = Age 66 - 67","66 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"68 = Age 68 - 69","68 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"70 = Age 70 - 71","70 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"72 = Age 72 - 73","72 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"74 = Age 74 - 75","74 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"76 = Age 76 - 77","76 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"78 = Age 78 - 79","78 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"80 = Age 80 - 81","80 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"82 = Age 82 - 83","82 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"84 = Age 84 - 85","84 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"86 = Age 86 - 87","86 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"88 = Age 88 - 89","88 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"90 = Age 90 - 91","90 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"92 = Age 92 - 93","92 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"94 = Age 94 - 95","94 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"96 = Age 96 - 97","96 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"98 = Age 98 - 99","98 ",43,0
"8690","Age in Two-Year Increments - 5th Person in Household","Indicates the age of the person ranked 5th in the household, based on a series of InfoBase rules.  Age range is expressed in two-year increments. ",0.6,"Household","Demographics","Age","DOB Age - 2yr - 5th","String",2,"99 = Age greater than 99","99 ",43,0
"8691","Date of Birth - 3rd Person in Household (YYYY/MM)","Indicates the year and month of birth associated with the 3rd ranked person in the household. The ranking is based on a series of InfoBase ranking rules.
An estimated 3% of matched records will only contain year of birth data.

•   This element contains no DAY of birth, but the length of the element is 8 positions (YYYYMM00).  The day portion of the element will be set to 00.
•  The valid values for the month portion of the field are 01-12.  When the year is present, but the month is unknown, the month portion will be defaulted to 00.
•  When there is no year of birth and no month of birth present, the entire element field is set to blanks.
Although not reflected here, for non-real-time clients this element will be split into separate YYYY|MM|00 fields.",10.36,"Household","Demographics","DOB","DOB YYYYMM - 3rd","String",8,"CCYYMM00","CCYYMM00",1,0
"8692","Senior Adult in Household","If in the household there is a person over age 55 and a person over age 25, and there is at least 18 years difference between them, then turn on ‘Senior in Household’.",10.99,"Household","Demographics","Age","DOB Age","String",1,"Y = Presence of Senior Adult","Y ",1,1
"8693","Credit Card User","Indicates households that have indicated credit card ownership.",81.52,"Household","Financial","Buying Activity","y BA - CCard","String",1,"Y = Yes","Y ",1,1
"8701","Home Property Type (Real Property data only)","Indicates the type of property.",65.17,"Household","Property","Home/Property","Prop - type - RP","String",1,"G = Multi-Family Residential","G ",4,0
"8701","Home Property Type (Real Property data only)","Indicates the type of property.",65.17,"Household","Property","Home/Property","Prop - type - RP","String",1,"R = Single Family Residential","R ",4,0
"8701","Home Property Type (Real Property data only)","Indicates the type of property.",65.17,"Household","Property","Home/Property","Prop - type - RP","String",1,"M = Mobile Home","M ",4,0
"8701","Home Property Type (Real Property data only)","Indicates the type of property.",65.17,"Household","Property","Home/Property","Prop - type - RP","String",1,"T = Timeshare","T ",4,0
"8702","Home Loan Amount - Original - Actual (Real Property data only)","Indicates the total home loan amount for the household. There may be multiple loans on the home.",29.49,"Household","Financial","Home/Property","Prop - Loan - Amount RP 0","String",9,"000000001-000004999 = $1-$4,999","000000001-000004999 ",18,0
"8702","Home Loan Amount - Original - Actual (Real Property data only)","Indicates the total home loan amount for the household. There may be multiple loans on the home.",29.49,"Household","Financial","Home/Property","Prop - Loan - Amount RP 0","String",9,"000005000-000009999 = $5,000-$9,999","000005000-000009999 ",18,0
"8702","Home Loan Amount - Original - Actual (Real Property data only)","Indicates the total home loan amount for the household. There may be multiple loans on the home.",29.49,"Household","Financial","Home/Property","Prop - Loan - Amount RP 0","String",9,"000010000-000019999 = $10,000-$19,999","000010000-000019999 ",18,0
"8702","Home Loan Amount - Original - Actual (Real Property data only)","Indicates the total home loan amount for the household. There may be multiple loans on the home.",29.49,"Household","Financial","Home/Property","Prop - Loan - Amount RP 0","String",9,"000020000-000029999 = $20,000-$29,999","000020000-000029999 ",18,0
"8702","Home Loan Amount - Original - Actual (Real Property data only)","Indicates the total home loan amount for the household. There may be multiple loans on the home.",29.49,"Household","Financial","Home/Property","Prop - Loan - Amount RP 0","String",9,"000030000-000049999 = $30,000-$49,999","000030000-000049999 ",18,0
"8702","Home Loan Amount - Original - Actual (Real Property data only)","Indicates the total home loan amount for the household. There may be multiple loans on the home.",29.49,"Household","Financial","Home/Property","Prop - Loan - Amount RP 0","String",9,"000050000-000074999 = $50,000-$74,999","000050000-000074999 ",18,0
"8702","Home Loan Amount - Original - Actual (Real Property data only)","Indicates the total home loan amount for the household. There may be multiple loans on the home.",29.49,"Household","Financial","Home/Property","Prop - Loan - Amount RP 0","String",9,"000075000-000099999 = $75,000-$99,999","000075000-000099999 ",18,0
"8702","Home Loan Amount - Original - Actual (Real Property data only)","Indicates the total home loan amount for the household. There may be multiple loans on the home.",29.49,"Household","Financial","Home/Property","Prop - Loan - Amount RP 0","String",9,"000100000-000149999 = $100,000-$149,999","000100000-000149999 ",18,0
"8702","Home Loan Amount - Original - Actual (Real Property data only)","Indicates the total home loan amount for the household. There may be multiple loans on the home.",29.49,"Household","Financial","Home/Property","Prop - Loan - Amount RP 0","String",9,"000150000-000199999 = $150,000-$199,999","000150000-000199999 ",18,0
"8702","Home Loan Amount - Original - Actual (Real Property data only)","Indicates the total home loan amount for the household. There may be multiple loans on the home.",29.49,"Household","Financial","Home/Property","Prop - Loan - Amount RP 0","String",9,"000200000-000249999 = $200,000-$249,999","000200000-000249999 ",18,0
"8702","Home Loan Amount - Original - Actual (Real Property data only)","Indicates the total home loan amount for the household. There may be multiple loans on the home.",29.49,"Household","Financial","Home/Property","Prop - Loan - Amount RP 0","String",9,"000250000-000299999 = $250,000-$299,999","000250000-000299999 ",18,0
"8702","Home Loan Amount - Original - Actual (Real Property data only)","Indicates the total home loan amount for the household. There may be multiple loans on the home.",29.49,"Household","Financial","Home/Property","Prop - Loan - Amount RP 0","String",9,"000300000-000349999 = $300,000-$349,999","000300000-000349999 ",18,0
"8702","Home Loan Amount - Original - Actual (Real Property data only)","Indicates the total home loan amount for the household. There may be multiple loans on the home.",29.49,"Household","Financial","Home/Property","Prop - Loan - Amount RP 0","String",9,"000350000-000399999 = $350,000-$399,999","000350000-000399999 ",18,0
"8702","Home Loan Amount - Original - Actual (Real Property data only)","Indicates the total home loan amount for the household. There may be multiple loans on the home.",29.49,"Household","Financial","Home/Property","Prop - Loan - Amount RP 0","String",9,"000400000-000499999 = $400,000-$499,999","000400000-000499999 ",18,0
"8702","Home Loan Amount - Original - Actual (Real Property data only)","Indicates the total home loan amount for the household. There may be multiple loans on the home.",29.49,"Household","Financial","Home/Property","Prop - Loan - Amount RP 0","String",9,"000500000-000749999 = $500,000-$749,999","000500000-000749999 ",18,0
"8702","Home Loan Amount - Original - Actual (Real Property data only)","Indicates the total home loan amount for the household. There may be multiple loans on the home.",29.49,"Household","Financial","Home/Property","Prop - Loan - Amount RP 0","String",9,"000750000-000999999 = $750,000-$999,999","000750000-000999999 ",18,0
"8702","Home Loan Amount - Original - Actual (Real Property data only)","Indicates the total home loan amount for the household. There may be multiple loans on the home.",29.49,"Household","Financial","Home/Property","Prop - Loan - Amount RP 0","String",9,"001000000-001999999 = $1,000,000 = $1,999,999","001000000-001999999 ",18,0
"8702","Home Loan Amount - Original - Actual (Real Property data only)","Indicates the total home loan amount for the household. There may be multiple loans on the home.",29.49,"Household","Financial","Home/Property","Prop - Loan - Amount RP 0","String",9,"002000000-999999999 = Greater than $1,999,999","002000000-999999999 ",18,0
"8703","Home Loan Transaction Type 3 (Real Property data only)","Indicates the type of home loan transaction type for the 3rd loan in the household.",1.17,"Household","Financial","Home/Property","Prop - Loan - Trans Type RP","String",1,"C = Construction Loan","C ",6,0
"8703","Home Loan Transaction Type 3 (Real Property data only)","Indicates the type of home loan transaction type for the 3rd loan in the household.",1.17,"Household","Financial","Home/Property","Prop - Loan - Trans Type RP","String",1,"E = Equity Loan","E ",6,0
"8703","Home Loan Transaction Type 3 (Real Property data only)","Indicates the type of home loan transaction type for the 3rd loan in the household.",1.17,"Household","Financial","Home/Property","Prop - Loan - Trans Type RP","String",1,"L = Refinance Loan","L ",6,0
"8703","Home Loan Transaction Type 3 (Real Property data only)","Indicates the type of home loan transaction type for the 3rd loan in the household.",1.17,"Household","Financial","Home/Property","Prop - Loan - Trans Type RP","String",1,"R = Resale Loan","R ",6,0
"8703","Home Loan Transaction Type 3 (Real Property data only)","Indicates the type of home loan transaction type for the 3rd loan in the household.",1.17,"Household","Financial","Home/Property","Prop - Loan - Trans Type RP","String",1,"S = Subdivision Loan","S ",6,0
"8703","Home Loan Transaction Type 3 (Real Property data only)","Indicates the type of home loan transaction type for the 3rd loan in the household.",1.17,"Household","Financial","Home/Property","Prop - Loan - Trans Type RP","String",1,"T = Timeshare Loan","T ",6,0
"8704","Home Loan-to-Value - Estimated - Actual (Real Property data only)","Loan-to-value (LTV) ratio expresses the amount of total loans (current and historical) as a percentage of home market value. Note that InfoBase does not 'pay down' loans. It is derived from public record sources (county recorder and assessor offices).",29.42,"Household","Financial","Home/Property","Prop - LTV - RP","String",3,"000-000 = No Loans","000-000 ",10,0
"8704","Home Loan-to-Value - Estimated - Actual (Real Property data only)","Loan-to-value (LTV) ratio expresses the amount of total loans (current and historical) as a percentage of home market value. Note that InfoBase does not 'pay down' loans. It is derived from public record sources (county recorder and assessor offices).",29.42,"Household","Financial","Home/Property","Prop - LTV - RP","String",3,"001-049 = 01%-49%","001-049 ",10,0
"8704","Home Loan-to-Value - Estimated - Actual (Real Property data only)","Loan-to-value (LTV) ratio expresses the amount of total loans (current and historical) as a percentage of home market value. Note that InfoBase does not 'pay down' loans. It is derived from public record sources (county recorder and assessor offices).",29.42,"Household","Financial","Home/Property","Prop - LTV - RP","String",3,"050-059 = 50%-59%","050-059 ",10,0
"8704","Home Loan-to-Value - Estimated - Actual (Real Property data only)","Loan-to-value (LTV) ratio expresses the amount of total loans (current and historical) as a percentage of home market value. Note that InfoBase does not 'pay down' loans. It is derived from public record sources (county recorder and assessor offices).",29.42,"Household","Financial","Home/Property","Prop - LTV - RP","String",3,"060-069 = 60%-69%","060-069 ",10,0
"8704","Home Loan-to-Value - Estimated - Actual (Real Property data only)","Loan-to-value (LTV) ratio expresses the amount of total loans (current and historical) as a percentage of home market value. Note that InfoBase does not 'pay down' loans. It is derived from public record sources (county recorder and assessor offices).",29.42,"Household","Financial","Home/Property","Prop - LTV - RP","String",3,"070-079 = 70%-79%","070-079 ",10,0
"8704","Home Loan-to-Value - Estimated - Actual (Real Property data only)","Loan-to-value (LTV) ratio expresses the amount of total loans (current and historical) as a percentage of home market value. Note that InfoBase does not 'pay down' loans. It is derived from public record sources (county recorder and assessor offices).",29.42,"Household","Financial","Home/Property","Prop - LTV - RP","String",3,"080-084 = 80%-84%","080-084 ",10,0
"8704","Home Loan-to-Value - Estimated - Actual (Real Property data only)","Loan-to-value (LTV) ratio expresses the amount of total loans (current and historical) as a percentage of home market value. Note that InfoBase does not 'pay down' loans. It is derived from public record sources (county recorder and assessor offices).",29.42,"Household","Financial","Home/Property","Prop - LTV - RP","String",3,"085-089 = 85%-89%","085-089 ",10,0
"8704","Home Loan-to-Value - Estimated - Actual (Real Property data only)","Loan-to-value (LTV) ratio expresses the amount of total loans (current and historical) as a percentage of home market value. Note that InfoBase does not 'pay down' loans. It is derived from public record sources (county recorder and assessor offices).",29.42,"Household","Financial","Home/Property","Prop - LTV - RP","String",3,"090-094 = 90%-94%","090-094 ",10,0
